ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P501A_17,P501AA_17,P501A_18,P501AA_18,P501A_19,P501AA_19,P501A_20,P501AA_20,P501A_21,P501AA_21,P501A_22,P501AA_22,OMICAP500
2021.0,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,13177,00027,4,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,13177,00045,6,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,13177,00057,7,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,13177,00066,8,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,13177,00074,9,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,13177,00084,10,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,13177,00090,11,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,13177,00091,12,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,13177,00093,13,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,13190,00027,3,Completa,Sierra,Sierra Centro,73.19444444444443,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,13190,00044,5,Completa,Sierra,Sierra Centro,73.19444444444443,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,13190,00045,6,Completa,Sierra,Sierra Centro,73.19444444444443,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,13190,00052,8,Completa,Sierra,Sierra Centro,73.19444444444443,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,13190,00073,10,Completa,Sierra,Sierra Centro,73.19444444444443,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,13190,00096,12,Completa,Sierra,Sierra Centro,73.19444444444443,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,13190,00106,13,Completa,Sierra,Sierra Centro,73.19444444444443,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,13190,00109,14,Completa,Sierra,Sierra Centro,73.19444444444443,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,13207,00039,3,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,25.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,13207,00043,4,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,25.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,13207,00056,6,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,13207,00074,7,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,25.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,13207,00085,8,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,25.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,13207,00107,10,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,13207,00113,11,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,20.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,13207,00122,12,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,45.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,13207,00137,13,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,15.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,13210,00003,1,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,13210,00005,2,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,13210,00011,3,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,13210,00016,4,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,13210,00021,5,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,13210,00029,6,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,13210,00045,7,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,13210,00051,8,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,13210,00058,9,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,13210,00065,10,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,13210,00069,11,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,13210,00081,12,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,5.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,13210,00084,13,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,13210,00092,14,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,13214,00008,1,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,13214,00016,2,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,13214,00029,3,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,13214,00041,5,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,13214,00057,6,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,13214,00060,7,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,13214,00068,8,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,Sí,25.0,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,13214,00078,9,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,24.0,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,13214,00089,11,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,13214,00102,12,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,13214,00112,13,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,13214,00121,14,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,02,ANCHONGA,13227,00002,1,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,02,ANCHONGA,13227,00028,2,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,02,ANCHONGA,13227,00029,3,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,02,ANCHONGA,13227,00070,5,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,02,ANCHONGA,13227,00094,7,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,02,ANCHONGA,13227,00102,8,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,02,ANCHONGA,13227,00106,9,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,02,ANCHONGA,13227,00124,10,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,02,ANCHONGA,13227,00166,13,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,02,ANCHONGA,13227,00187,14,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,02,ANCHONGA,13234,00004,1,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,02,ANCHONGA,13234,00016,2,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,02,ANCHONGA,13234,00027,3,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,50.0,Sí,50.0,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,02,ANCHONGA,13234,00028,4,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,02,ANCHONGA,13234,00041,7,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,02,ANCHONGA,13234,00055,8,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,40.0,Sí,40.0,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,02,ANCHONGA,13234,00062,9,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,35.0,Sí,35.0,Sí,35.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,02,ANCHONGA,13234,00074,10,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,35.0,Sí,35.0,Sí,35.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,02,ANCHONGA,13234,00083,11,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,40.0,Sí,40.0,Sí,40.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,02,ANCHONGA,13234,00095,12,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,33.0,No,,Sí,33.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,02,ANCHONGA,13234,00103,13,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,42.0,Sí,42.0,No,,No,,Sí,42.0,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,02,ANCHONGA,13234,00104,14,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,08,HUAYLLAY GRANDE,13235,00006,1,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,08,HUAYLLAY GRANDE,13235,00017,2,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,08,HUAYLLAY GRANDE,13235,00028,4,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,08,HUAYLLAY GRANDE,13235,00053,7,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,20.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,08,HUAYLLAY GRANDE,13235,00118,8,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,5.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,08,HUAYLLAY GRANDE,13235,00129,10,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,08,HUAYLLAY GRANDE,13235,00138,11,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,08,HUAYLLAY GRANDE,13235,00155,12,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,08,HUAYLLAY GRANDE,13235,00165,14,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,03,CALLANMARCA,13237,00018,2,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,20.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,03,CALLANMARCA,13237,00030,4,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,03,CALLANMARCA,13237,00033,5,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,03,CALLANMARCA,13237,00047,6,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,20.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,03,CALLANMARCA,13237,00065,9,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,03,CALLANMARCA,13237,00075,10,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,03,CALLANMARCA,13237,00079,11,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,20.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,05,CHINCHO,13250,00003,1,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,05,CHINCHO,13250,00008,2,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,05,CHINCHO,13250,00021,4,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,15.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,05,CHINCHO,13250,00028,6,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,25.0,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,05,CHINCHO,13250,00032,7,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,12.0,Sí,12.0,Sí,12.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,05,CHINCHO,13250,00036,8,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,35.0,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,05,CHINCHO,13250,00054,12,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,05,CHINCHO,13250,00061,13,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,35.0,No,,No,,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,05,CHINCHO,13250,00066,14,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,Sí,35.0,No,,Sí,35.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,05,CHINCHO,13252,00011,2,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,45.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,05,CHINCHO,13252,00020,3,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,30.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,05,CHINCHO,13252,00056,9,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,40.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,05,CHINCHO,13252,00064,10,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,30.0,No,,No,,No,,
2021.0,09,HUANCAVELICA,03,ANGARAES,05,CHINCHO,13252,00071,11,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,No,,No,,Sí,40.0,No,,No,,No,,
