ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,FACTOR,CODIGO,P101A,P102_1,P102_2,P404AA_1,P404AA_2,P404AA_3,P404AA_4,P404AA_5,P404AA_6,P410AA,P410AB1,P410AB2,P410AC_CANT_1,P410AC_CANT_2,P410AD,P410AD1,P410AE,OMICAP400_02
2018.0,11,ICA,02,CHINCHA,02,ALTO LARAN,12684,00116,2,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,240.0,34.0,43.0,000,1168969.0,Manual?,Pozo,
2018.0,11,ICA,02,CHINCHA,02,ALTO LARAN,12684,00116,2,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padres de postura,27.0,4.0,15.0,000,775223.0,Manual?,Pozo,
2018.0,11,ICA,02,CHINCHA,02,ALTO LARAN,12688,00072,5,Granjas y Establos,Completa,Costa,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,30.0,0.0,3.0,420,12000.0,Automatico?,Pozo,
2018.0,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00026,1,Granjas Avícolas,Incompleta,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,235.0,0.0,1.0,500,6500.0,Manual?,Pozo,
2018.0,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00026,1,Granjas Avícolas,Incompleta,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,91.0,9.0,18.0,360,2019600.0,Manual?,Cisterna,
2018.0,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00026,1,Granjas Avícolas,Incompleta,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padre de engorde,39.0,0.0,7.0,300,336000.0,Manual?,Pozo,
2018.0,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00026,1,Granjas Avícolas,Incompleta,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pavos de engorde,18.0,0.0,3.0,240,155520.0,Manual?,Pozo,
2018.0,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00145,2,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,16.0,3.0,3.0,265,220000.0,Manual?,Cisterna,
2018.0,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00146,3,Granjas Avícolas,Completa,Costa,4.223076923076923,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,2.0,3.0,0.0,150,15000.0,Manual?,Cisterna,
2018.0,11,ICA,05,PISCO,02,HUANCANO,12716,00012,1,Granjas y Establos,Completa,Sierra,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,1.0,0.0,002,100.0,Manual?,Pozo,
2018.0,11,ICA,05,PISCO,06,SAN ANDRES,12731,00071,2,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,5.0,0.0,0.0,900,80000.0,Automatico?,Cisterna,
2018.0,11,ICA,05,PISCO,05,PARACAS,12734,00040,4,Granjas Avícolas,Incompleta,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,4.0,0.0,5.0,680,439000.0,Automatico?,Cisterna,
2018.0,11,ICA,05,PISCO,05,PARACAS,12734,00040,4,Granjas Avícolas,Incompleta,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padre de engorde,77.0,0.0,8.0,739,230000.0,Manual?,Cisterna,
2018.0,11,ICA,01,ICA,08,SALAS,12735,00002,1,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,6.0,0.0,1.0,300,114000.0,Manual?,Pozo,
2018.0,11,ICA,01,ICA,08,SALAS,12737,00063,26,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,6.0,0.0,1.0,200,147700.0,Manual?,Cisterna,
2018.0,11,ICA,01,ICA,01,ICA,12783,00081,1,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,5.0,1.0,1.0,325,114000.0,Manual?,Pozo,
2018.0,11,ICA,01,ICA,04,OCUCAJE,12867,00061,1,Granjas Avícolas,Completa,Costa,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,20.0,0.0,4.0,800,440000.0,Manual?,Cisterna,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12988,00072,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,3.0,0.0,0.0,100,40.0,Manual?,Otro,
2018.0,09,HUANCAVELICA,07,TAYACAJA,03,ACRAQUIA,13024,00179,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,3.0,0.0,0.0,100,43.0,Manual?,Manantial,
2018.0,09,HUANCAVELICA,07,TAYACAJA,03,ACRAQUIA,13024,00181,2,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,3.0,0.0,0.0,155,21.0,Manual?,Manantial,
2018.0,05,AYACUCHO,04,HUANTA,05,LURICOCHA,13626,00076,1,Empresa,Completa,Sierra,1.0089686098654709,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,1.0,0.0,003,120.0,Manual?,Red pública,
2018.0,05,AYACUCHO,04,HUANTA,05,LURICOCHA,13626,00099,2,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,3.0,0.0,0.0,030,1200.0,Manual?,Red pública,
2018.0,05,AYACUCHO,01,HUAMANGA,01,AYACUCHO,13902,00093,1,Granjas y Establos,Completa,Sierra,1.0241935483870968,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,7.0,1.0,0.0,133,4203.0,Manual?,Red pública,
2018.0,05,AYACUCHO,01,HUAMANGA,14,VINCHOS,13992,00036,1,Granjas y Establos,Completa,Sierra,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,006,240.0,Manual?,Red pública,
2018.0,05,AYACUCHO,01,HUAMANGA,14,VINCHOS,13992,00058,2,Granjas y Establos,Completa,Sierra,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,3.0,0.0,040,2000.0,Manual?,Red pública,
2018.0,05,AYACUCHO,01,HUAMANGA,05,CHIARA,14024,00127,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,8.0,0.0,0.0,548,380.0,Manual?,Río/riachuelo,
2018.0,05,AYACUCHO,01,HUAMANGA,05,CHIARA,14024,00127,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,1.0,0.0,0.0,006,20.0,Manual?,Río/riachuelo,
2018.0,05,AYACUCHO,01,HUAMANGA,05,CHIARA,14024,00127,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,003,180.0,Manual?,Río/riachuelo,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14816,00147,1,Granjas y Establos,Completa,Sierra,1.0241935483870968,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,6.0,0.0,0.0,120,120.0,Manual?,Red pública,
2018.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14816,00147,1,Granjas y Establos,Completa,Sierra,1.0241935483870968,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,3.0,0.0,0.0,024,1200.0,Manual?,Red pública,
2018.0,08,CUSCO,09,LA CONVENCION,01,SANTA ANA,15477,00095,1,Granjas Avícolas,Completa,Selva,4.223076923076923,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,3.0,0.0,0.0,032,2500.0,Manual?,Manantial,
2018.0,08,CUSCO,03,ANTA,02,ANCAHUASI,15566,00116,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,030,3000.0,Manual?,Red pública,
2018.0,08,CUSCO,03,ANTA,02,ANCAHUASI,15571,00017,2,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,3.0,0.0,025,3000.0,Manual?,Manantial,
2018.0,08,CUSCO,03,ANTA,05,HUAROCONDO,15613,00071,1,Empresa,Completa,Sierra,1.0089686098654709,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,100,100.0,Manual?,Río/riachuelo,
2018.0,08,CUSCO,03,ANTA,03,CACHIMAYO,15618,00040,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,016,16.0,Manual?,Red pública,
2018.0,08,CUSCO,03,ANTA,03,CACHIMAYO,15621,00067,2,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,120,120.0,Manual?,Manantial,
2018.0,08,CUSCO,03,ANTA,08,PUCYURA,15625,00087,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,008,600.0,Manual?,Manantial,
2018.0,08,CUSCO,03,ANTA,01,ANTA,15659,00006,1,Granjas y Establos,Completa,Sierra,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,1.0,0.0,0.0,030,45.0,Manual?,Río/riachuelo,
2018.0,08,CUSCO,03,ANTA,01,ANTA,15659,00006,1,Granjas y Establos,Completa,Sierra,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,2.0,0.0,0.0,040,2800.0,Manual?,Río/riachuelo,
2018.0,08,CUSCO,03,ANTA,01,ANTA,15670,00032,3,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,3.0,0.0,0.0,060,60.0,Manual?,Manantial,
2018.0,08,CUSCO,04,CALCA,01,CALCA,15850,00088,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,100,60.0,Manual?,Red pública,
2018.0,08,CUSCO,04,CALCA,01,CALCA,15850,00088,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,1.0,0.0,0.0,002,100.0,Manual?,Otro,
2018.0,08,CUSCO,04,CALCA,05,PISAC,15894,00094,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,3.0,0.0,0.0,110,110.0,Manual?,Red pública,
2018.0,08,CUSCO,04,CALCA,05,PISAC,15894,00094,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,005,250.0,Manual?,Red pública,
2018.0,08,CUSCO,04,CALCA,05,PISAC,15894,00094,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,1.0,0.0,0.0,050,1500.0,Manual?,Red pública,
2018.0,08,CUSCO,11,PAUCARTAMBO,03,CHALLABAMBA,15923,00012,1,Granjas Avícolas,Completa,Sierra,4.223076923076923,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,045,1600.0,Manual?,Red pública,
2018.0,08,CUSCO,11,PAUCARTAMBO,03,CHALLABAMBA,15923,00012,1,Granjas Avícolas,Completa,Sierra,4.223076923076923,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,1.0,0.0,0.0,045,5500.0,Manual?,Red pública,
2018.0,08,CUSCO,11,PAUCARTAMBO,06,KOSÑIPATA,15929,00021,1,Granjas y Establos,Completa,Selva,3.6873065015479876,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,600,600.0,Manual?,Río/riachuelo,
2018.0,08,CUSCO,12,QUISPICANCHI,07,HUARO,16034,00020,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,2.0,0.0,0.0,039,1200.0,Manual?,Red pública,
2018.0,08,CUSCO,12,QUISPICANCHI,06,CUSIPATA,16151,00124,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,1.0,0.0,011,550.0,Manual?,Red pública,
2018.0,08,CUSCO,12,QUISPICANCHI,06,CUSIPATA,16160,00081,2,Granjas y Establos,Completa,Sierra,1.0241935483870968,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,2.0,0.0,0.0,016,800.0,Manual?,Manantial,
2018.0,08,CUSCO,01,CUSCO,05,SAN SEBASTIAN,16195,00035,2,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,003,150.0,Manual?,Red pública,
2018.0,08,CUSCO,01,CUSCO,05,SAN SEBASTIAN,16196,00086,3,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,020,500.0,Manual?,Red pública,
2018.0,08,CUSCO,02,ACOMAYO,07,SANGARARA,16353,00001,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Centro de engorde vacuno?,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,025,25.0,Manual?,Red pública,
2018.0,08,CUSCO,02,ACOMAYO,07,SANGARARA,16353,00001,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Centro de engorde vacuno?,Pase,Pase,Pase,Pase,Centro de engorde vacuno,1.0,0.0,0.0,040,35.0,Manual?,Red pública,
2018.0,08,CUSCO,02,ACOMAYO,07,SANGARARA,16353,00001,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,005,500.0,Manual?,Red pública,
2018.0,08,CUSCO,06,CANCHIS,02,CHECACUPE,16379,00109,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,050,50.0,Manual?,Río/riachuelo,
2018.0,08,CUSCO,06,CANCHIS,01,SICUANI,16450,00035,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,012,600.0,Manual?,Red pública,
2018.0,08,CUSCO,05,CANAS,05,LAYO,16541,00145,1,Empresa,Completa,Sierra,7.315270935960592,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,041,41.0,Manual?,Río/riachuelo,
2018.0,08,CUSCO,08,ESPINAR,01,ESPINAR,16734,00071,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,150,100.0,Manual?,Pozo,
2018.0,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16775,00026,3,Persona Natural,Completa,Selva,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,1.0,0.0,0.0,007,20.0,Manual?,Río/riachuelo,
2018.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00020,2,Granjas y Establos,Completa,Selva,3.6873065015479876,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,3.0,0.0,0.0,040,337.0,Manual?,Río/riachuelo,
2018.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00026,3,Granjas Avícolas,Completa,Selva,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,20.0,1.0,1.0,200,7000.0,Automatico?,Pozo,
2018.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00026,3,Granjas Avícolas,Completa,Selva,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,55.0,6.0,4.0,800,460000.0,Automatico?,Pozo,
2018.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00026,3,Granjas Avícolas,Completa,Selva,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,13.0,1.0,1.0,800,174000.0,Automatico?,Pozo,
2018.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00026,3,Granjas Avícolas,Completa,Selva,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pavos de engorde,0.0,1.0,0.0,168,5200.0,Automatico?,Pozo,
2018.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16782,00029,6,Persona Natural,Completa,Selva,1.0674157303370786,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,0.0,1.0,0.0,001,10.0,Manual?,Río/riachuelo,
2018.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16783,00032,7,Persona Natural,Completa,Selva,1.0674157303370786,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,500,250.0,Manual?,Río/riachuelo,
2018.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16785,00044,10,Granjas Avícolas,Completa,Selva,1.007936507936508,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padre de engorde,5.0,1.0,0.0,720,72000.0,Manual?,Pozo,
2018.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16785,00057,11,Persona Natural,Completa,Selva,1.0674157303370786,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,635,635.0,Manual?,Río/riachuelo,
2018.0,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16793,00020,2,Persona Natural,Completa,Selva,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,1.0,0.0,0.0,010,1000.0,Manual?,Río/riachuelo,
2018.0,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16793,00020,2,Persona Natural,Completa,Selva,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,1.0,0.0,0.0,010,1000.0,Manual?,Río/riachuelo,
2018.0,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16796,00037,9,Persona Natural,Completa,Selva,3.4887892376681617,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,1.0,0.0,0.0,013,36.0,Manual?,Río/riachuelo,
2018.0,21,PUNO,02,AZANGARO,01,AZANGARO,17127,00037,1,Granjas y Establos,Completa,Sierra,3.6873065015479876,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,3.0,0.0,0.0,048,30.0,Manual?,Pozo,
2018.0,21,PUNO,08,MELGAR,09,UMACHIRI,17349,00052,1,Granjas y Establos,Completa,Sierra,1.0241935483870968,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,10.0,0.0,2.0,000,900.0,Manual?,Pozo,
