ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_1_PRE_KG,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2022.0,10,HUANUCO,05,HUAMALIES,06,MIRAFLORES,09705,00125,15,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615,TOCOSH,4136.0,2.0,000,BALDE,03,20.0,0.0,000,,,,,2.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,06,MIRAFLORES,09705,00125,15,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,20.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,20.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,06,MIRAFLORES,09705,00125,15,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,8.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,8.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,06,MIRAFLORES,09705,00125,15,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,500,KILOGRAMO,12,1.0,0.0,000,,,,,1.0,500,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,09,PUÑOS,09713,00001,1,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615,TOCOSH,4136.0,4.0,000,BALDE,03,25.0,0.0,000,,,,,4.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,09,PUÑOS,09713,00023,2,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615,TOCOSH,4136.0,1.0,000,BALDE,03,25.0,0.0,000,,,,,1.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,09,PUÑOS,09713,00026,3,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612,TOCOSH,4136.0,1.0,000,BALDE,03,25.0,0.0,000,,,,,1.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,09,PUÑOS,09713,00048,9,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615,TOCOSH,4136.0,2.0,000,BALDE,03,25.0,0.0,000,,,,,2.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,09,PUÑOS,09713,00056,10,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,2.0,000,ARROBA,01,11.5,0.0,000,,,,,2.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,09,PUÑOS,09713,00063,12,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615,TOCOSH,4136.0,1.0,000,BALDE,03,90.0,0.0,000,,,,,1.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,09,PUÑOS,09713,00074,14,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615,TOCOSH,4136.0,1.0,000,BALDE,03,25.0,0.0,000,,,,,1.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,09,PUÑOS,09713,00087,15,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615,TOCOSH,4136.0,1.0,000,BALDE,03,25.0,0.0,000,,,,,1.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00008,1,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612,TOCOSH,4136.0,3.0,000,BALDE,03,20.0,0.0,000,,,,,3.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00021,2,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,TRIGO MOTE,4137.0,25.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,25.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00030,3,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,30.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,30.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00030,3,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,60.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,60.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00032,4,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,20.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,20.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00033,5,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,50.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,50.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00033,5,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,TRIGO MOTE,4137.0,25.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,25.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00044,6,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,10.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00044,6,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,TRIGO MOTE,4137.0,36.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,36.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00045,7,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,CEBADA MOTE (pelada),4142.0,36.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,36.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00045,7,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,15.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,15.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00045,7,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,72.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,72.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00050,8,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112.0,60.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,60.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00050,8,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104,CEBADA MOTE (pelada),4142.0,30.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,30.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00050,8,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,60.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,60.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00050,8,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,TRIGO,2113,TRIGO MOTE,4137.0,60.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,60.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00050,8,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,TRIGO,2113,HARINA DE TRIGO,4118.0,120.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,120.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00050,8,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,6.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,30.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,30.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00080,9,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615,TOCOSH,4136.0,2.0,000,BALDE,03,20.0,1.0,000,100.0,00,100.0,5.0,1.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00106,10,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA AMARGA,2610,TOCOSH,4136.0,15.0,000,BALDE,03,20.0,0.0,000,,,,,15.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00136,11,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612,TOCOSH,4136.0,2.0,000,BALDE,03,20.0,0.0,000,,,,,2.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00136,11,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,11.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,11.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00136,11,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,TRIGO,2113,TRIGO MOTE,4137.0,10.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00136,11,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,TRIGO,2113,HARINA DE TRIGO,4118.0,10.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00136,11,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,CEBADA GRANO,2104,CEBADA MOTE (pelada),4142.0,10.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00139,12,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612,TOCOSH,4136.0,3.0,000,BALDE,03,20.0,0.0,000,,,,,3.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00139,12,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,TRIGO MOTE,4137.0,8.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,8.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00139,12,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,8.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,8.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09720,00145,14,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA AMARGA,2610,TOCOSH,4136.0,12.0,000,CARGA,09,40.0,12.0,000,200.0,00,2400.0,5.0,0.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09728,00028,3,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,160.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,160.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09728,00097,13,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,90.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,70.0,000,20.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09728,00097,13,Completa,Sierra,Sierra Centro,63.11941391941393,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,18.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,18.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00017,1,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612,TOCOSH,4136.0,23.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,22.0,000,1.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00020,2,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612,TOCOSH,4136.0,8.0,000,CARGA,09,50.0,7.0,000,250.0,00,1750.0,5.0,1.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00024,3,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,13.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,13.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00024,3,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA BLANCA,2612,TOCOSH,4136.0,82.0,000,KILOGRAMO,12,1.0,66.0,000,4.0,00,264.0,4.0,12.0,000,4.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00057,5,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612,TOCOSH,4136.0,35.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,35.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00057,5,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,9.0,500,KILOGRAMO,12,1.0,0.0,000,,,,,9.0,500,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00060,6,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612,TOCOSH,4136.0,30.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,30.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00060,6,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,TRIGO MOTE,4137.0,30.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,24.0,000,6.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00060,6,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,55.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,50.0,000,5.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00071,7,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612,TOCOSH,4136.0,17.0,500,CARGA,09,40.0,15.0,000,170.0,00,2550.0,4.25,2.0,500,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00077,8,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,70.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,70.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00077,8,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,20.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,20.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00077,8,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,PAPA BLANCA,2612,TOCOSH,4136.0,93.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,93.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00077,8,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,TRIGO,2113,HARINA DE TRIGO,4118.0,10.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,10.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00077,8,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,40.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,40.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00080,9,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612,TOCOSH,4136.0,117.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,117.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00088,10,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612,TOCOSH,4136.0,53.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,53.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00097,12,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,30.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,30.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00097,12,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA BLANCA,2612,TOCOSH,4136.0,700.0,000,KILOGRAMO,12,1.0,683.0,000,4.0,00,2732.0,4.0,13.0,000,4.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00097,12,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,9.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,9.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00119,13,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612,TOCOSH,4136.0,93.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,84.0,000,9.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00124,14,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA GRANO SECO,2505,HARINA DE HABA,4114.0,35.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,35.0,000,0.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00125,15,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612,TOCOSH,4136.0,38.0,000,KILOGRAMO,12,1.0,22.0,000,4.0,00,88.0,4.0,14.0,000,2.0,000,
2022.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09735,00125,15,Completa,Sierra,Sierra Centro,63.119413919413915,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,TRIGO MOTE,4137.0,4.0,500,KILOGRAMO,12,1.0,0.0,000,,,,,4.0,500,0.0,000,
2022.0,10,HUANUCO,06,LEONCIO PRADO,06,MARIANO DAMASO BERAUN,09850,00044,8,Completa,Selva,Selva,121.10303030303031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,1.0,000,BALDE,03,6.0,0.0,000,,,,,1.0,000,0.0,000,
2022.0,10,HUANUCO,06,LEONCIO PRADO,06,MARIANO DAMASO BERAUN,09850,00083,15,Completa,Selva,Selva,121.10303030303031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,MAIZ MOTE (PELADO),4122.0,50.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,50.0,000,0.0,000,
2022.0,10,HUANUCO,09,PUERTO INCA,05,YUYAPICHIS,09896,00018,2,Completa,Selva,Selva,121.10303030303031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,36.0,000,LITRO,14,1.0,0.0,000,,,,,36.0,000,0.0,000,
2022.0,10,HUANUCO,09,PUERTO INCA,05,YUYAPICHIS,09896,00029,5,Completa,Selva,Selva,121.10303030303031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,MAIZ MOTE (PELADO),4122.0,20.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,20.0,000,0.0,000,
2022.0,10,HUANUCO,09,PUERTO INCA,05,YUYAPICHIS,09896,00031,6,Completa,Selva,Selva,121.10303030303031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,MASATO,4123.0,33.0,000,LITRO,14,1.0,0.0,000,,,,,33.0,000,0.0,000,
2022.0,10,HUANUCO,09,PUERTO INCA,05,YUYAPICHIS,09896,00043,9,Completa,Selva,Selva,121.10303030303031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620,HARINA DE YUCA (FARIÑA),4119.0,17.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,17.0,000,0.0,000,
2022.0,10,HUANUCO,09,PUERTO INCA,05,YUYAPICHIS,09896,00072,10,Completa,Selva,Selva,121.10303030303031,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107,MAIZ MOTE (PELADO),4122.0,6.0,000,KILOGRAMO,12,1.0,0.0,000,,,,,6.0,000,0.0,000,
