ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2018.0,09,HUANCAVELICA,07,TAYACAJA,17,SURCUBAMBA,12929,00208,12,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,44.0,000,KILO,12,1.0,0.0,000,,,,44.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,18,TINTAY PUNCU,12940,00011,1,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,18.0,000,KILO,12,1.0,0.0,000,,,,18.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,18,TINTAY PUNCU,12940,00011,1,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,10.0,000,KILO,12,1.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,18,TINTAY PUNCU,12940,00031,4,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,10.0,000,KILO,12,1.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,18,TINTAY PUNCU,12940,00078,7,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,10.0,000,KILO,12,1.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,18,TINTAY PUNCU,12940,00092,8,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,20.0,000,KILO,12,1.0,0.0,000,,,,20.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,18,TINTAY PUNCU,12940,00094,9,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,10.0,000,KILO,12,1.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,18,TINTAY PUNCU,12940,00102,10,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,20.0,000,KILO,12,1.0,0.0,000,,,,20.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,18,TINTAY PUNCU,12940,00112,11,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,18.0,000,KILO,12,1.0,0.0,000,,,,18.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,18,TINTAY PUNCU,12940,00112,11,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,20.0,000,KILO,12,1.0,0.0,000,,,,20.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,18,TINTAY PUNCU,12940,00149,13,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,10.0,000,KILO,12,1.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,18,TINTAY PUNCU,12940,00161,14,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,20.0,000,KILO,12,1.0,0.0,000,,,,20.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,18,TINTAY PUNCU,12940,00161,14,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,9.0,000,KILO,12,1.0,0.0,000,,,,9.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12947,00027,3,,Completa,Sierra,Sierra Centro,68.69629629629631,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,18.0,000,KILO,12,1.0,0.0,000,,,,18.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12947,00039,4,,Completa,Sierra,Sierra Centro,68.69629629629631,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,39.0,000,KILO,12,1.0,0.0,000,,,,39.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12947,00039,4,,Completa,Sierra,Sierra Centro,68.69629629629631,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,10.0,000,KILO,12,1.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12947,00054,5,,Completa,Sierra,Sierra Centro,68.69629629629631,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,25.0,000,KILO,12,1.0,0.0,000,,,,25.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12947,00075,8,,Completa,Sierra,Sierra Centro,68.69629629629631,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112.0,45.0,000,KILO,12,1.0,0.0,000,,,,45.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12947,00115,12,,Completa,Sierra,Sierra Centro,68.69629629629631,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,47.0,000,KILO,12,1.0,0.0,000,,,,47.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12952,00120,13,,Completa,Sierra,Sierra Centro,58.882539682539694,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,19.0,000,KILO,12,1.0,0.0,000,,,,19.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12952,00120,13,,Completa,Sierra,Sierra Centro,58.882539682539694,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113,TRIGO RESBALADO,4138.0,20.0,000,KILO,12,1.0,0.0,000,,,,20.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12957,00040,3,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,MORON,4124.0,10.0,000,KILO,12,1.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12957,00040,3,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,35.0,000,KILO,12,1.0,0.0,000,,,,35.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12957,00075,6,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,60.0,000,KILO,12,1.0,0.0,000,,,,60.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12957,00075,6,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104,MORON,4124.0,50.0,000,KILO,12,1.0,0.0,000,,,,50.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12957,00075,6,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,45.0,000,KILO,12,1.0,0.0,000,,,,45.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12957,00109,9,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112.0,55.0,000,KILO,12,1.0,0.0,000,,,,55.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12978,00131,14,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,MORON,4124.0,50.0,000,KILO,12,1.0,0.0,000,,,,50.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12979,00007,1,,Completa,Sierra,Sierra Centro,58.882539682539694,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,MORON,4124.0,1.0,700,SACO,19,50.0,0.0,000,,,,1.0,700,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12979,00011,2,,Completa,Sierra,Sierra Centro,58.882539682539694,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,MORON,4124.0,46.0,000,KILO,12,1.0,0.0,000,,,,46.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12979,00015,3,,Completa,Sierra,Sierra Centro,58.882539682539694,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,MORON,4124.0,210.0,000,KILO,12,1.0,0.0,000,,,,210.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12979,00022,4,,Completa,Sierra,Sierra Centro,58.882539682539694,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,MORON,4124.0,60.0,000,KILO,12,1.0,0.0,000,,,,60.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12979,00028,5,,Completa,Sierra,Sierra Centro,58.882539682539694,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,CEBADA GRANO,2104,MORON,4124.0,110.0,000,KILO,12,1.0,0.0,000,,,,100.0,000,10.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12979,00047,7,,Completa,Sierra,Sierra Centro,58.882539682539694,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,MORON,4124.0,210.0,000,KILO,12,1.0,0.0,000,,,,210.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12979,00055,8,,Completa,Sierra,Sierra Centro,58.882539682539694,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,MORON,4124.0,47.0,000,KILO,12,1.0,0.0,000,,,,47.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12979,00063,11,,Completa,Sierra,Sierra Centro,58.882539682539694,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104,MORON,4124.0,210.0,000,KILO,12,1.0,50.0,000,2.0,00,100.0,150.0,000,10.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12982,00001,1,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,50.0,000,KILO,12,1.0,0.0,000,,,,50.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12982,00014,2,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,6.0,800,KILO,12,1.0,0.0,000,,,,6.0,800,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12982,00014,2,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,11.0,000,KILO,12,1.0,0.0,000,,,,11.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12982,00027,3,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,20.0,000,KILO,12,1.0,0.0,000,,,,20.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12982,00052,5,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,40.0,000,KILO,12,1.0,0.0,000,,,,40.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12982,00052,5,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,9.0,700,KILO,12,1.0,0.0,000,,,,9.0,700,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12982,00077,6,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,19.0,700,KILO,12,1.0,0.0,000,,,,19.0,700,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12982,00079,7,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,15.0,000,KILO,12,1.0,0.0,000,,,,15.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12982,00079,7,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,4.0,900,KILO,12,1.0,0.0,000,,,,4.0,900,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12982,00100,8,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,60.0,000,KILO,12,1.0,0.0,000,,,,60.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12982,00100,8,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,39.0,000,KILO,12,1.0,0.0,000,,,,39.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12982,00101,9,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,40.0,000,KILO,12,1.0,0.0,000,,,,40.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12982,00101,9,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,9.0,800,KILO,12,1.0,0.0,000,,,,9.0,800,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12982,00135,13,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,30.0,000,KILO,12,1.0,0.0,000,,,,30.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12982,00135,13,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,19.0,700,KILO,12,1.0,0.0,000,,,,19.0,700,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12982,00151,14,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,2.0,000,SACO,19,50.0,0.0,000,,,,2.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12983,00008,1,,Completa,Sierra,Sierra Centro,63.41196581196581,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,20.0,000,KILO,12,1.0,0.0,000,,,,20.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12983,00008,1,,Completa,Sierra,Sierra Centro,63.41196581196581,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,5.0,000,KILO,12,1.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12983,00010,2,,Completa,Sierra,Sierra Centro,63.41196581196581,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,20.0,000,KILO,12,1.0,0.0,000,,,,20.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12983,00023,3,,Completa,Sierra,Sierra Centro,63.41196581196581,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,10.0,000,KILO,12,1.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12983,00026,4,,Completa,Sierra,Sierra Centro,63.41196581196581,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,10.0,000,KILO,12,1.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12983,00026,4,,Completa,Sierra,Sierra Centro,63.41196581196581,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,10.0,000,KILO,12,1.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12983,00041,5,,Completa,Sierra,Sierra Centro,63.41196581196581,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,24.0,000,KILO,12,1.0,0.0,000,,,,24.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12983,00044,6,,Completa,Sierra,Sierra Centro,63.41196581196581,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,19.0,000,KILO,12,1.0,0.0,000,,,,19.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12983,00044,6,,Completa,Sierra,Sierra Centro,63.41196581196581,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,10.0,000,KILO,12,1.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12983,00082,9,,Completa,Sierra,Sierra Centro,63.41196581196581,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,12.0,500,KILO,12,1.0,0.0,000,,,,12.0,500,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12983,00082,9,,Completa,Sierra,Sierra Centro,63.41196581196581,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,5.0,000,KILO,12,1.0,0.0,000,,,,5.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12983,00083,10,,Completa,Sierra,Sierra Centro,63.41196581196581,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,28.0,000,KILO,12,1.0,0.0,000,,,,28.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12983,00083,10,,Completa,Sierra,Sierra Centro,63.41196581196581,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,18.0,000,KILO,12,1.0,0.0,000,,,,18.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12983,00097,12,,Completa,Sierra,Sierra Centro,63.41196581196581,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,25.0,000,KILO,12,1.0,0.0,000,,,,25.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12983,00097,12,,Completa,Sierra,Sierra Centro,63.41196581196581,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,24.0,000,KILO,12,1.0,0.0,000,,,,24.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12983,00107,13,,Completa,Sierra,Sierra Centro,63.41196581196581,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,10.0,000,KILO,12,1.0,0.0,000,,,,10.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12983,00120,14,,Completa,Sierra,Sierra Centro,63.41196581196581,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,18.0,000,KILO,12,1.0,0.0,000,,,,18.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,06,DANIEL HERNANDEZ,12983,00120,14,,Completa,Sierra,Sierra Centro,63.41196581196581,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,17.0,000,KILO,12,1.0,0.0,000,,,,17.0,000,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,09,HUARIBAMBA,12990,00007,1,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615,CHUÑO,4109.0,2.0,500,SACO,19,100.0,0.0,000,,,,2.0,500,0.0,000,
2018.0,09,HUANCAVELICA,07,TAYACAJA,09,HUARIBAMBA,12990,00058,8,,Completa,Sierra,Sierra Centro,58.88253968253968,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,19.0,700,KILO,12,1.0,0.0,000,,,,19.0,700,0.0,000,
